CHO,PO2,D3M,COH,MTF,COH-W,MTF-W,CHO-W,PO2-W,CHO,PO2,D3M,COH,MTF,COH-W,MTF-W,CHO-W,PO2-W,AL1,Dpp1,Kc1,AL2,Dpp2,Kc2,AL3,Dpp3,Kc3
-0.7238659887,-0.7304646387,-0.5715230516,-0.9961933926,-0.7563078059,-0.9686253031,-1.001762372,-0.7605198773,-0.8404335938,3.646714004,3.130622088,2.734721924,3.005886823,2.333147209,4.416564526,4.562371094,4.732360281,4.265134931,64.53109727,39.83169564,26.45260436,63.98236599,34.20393676,23.54991153,63.43126914,39.20567204,28.07899823
-0.7280341573,-0.6860440155,-0.5687815169,-0.990160337,-0.7266738445,-0.9429245314,-1.02967292,-0.7305509275,-0.8740568848,3.462491017,3.373226141,2.661079769,3.195570629,2.343515953,4.327967335,4.77432251,5.029537338,4.117619143,66.03390752,40.35122122,25.75209027,64.0930514,34.11868075,26.99551182,64.27429327,39.26037829,28.08498663
-0.7500735725,-0.7500407245,-0.5398951028,-0.9531512374,-0.7662602034,-0.9270090221,-0.954531009,-0.7598358236,-0.8811936035,3.507377836,3.129264974,2.7225459,3.102355452,2.570789232,4.633099112,4.681287354,4.892828869,4.069246474,65.028096,39.71060728,26.19710208,65.29528956,34.19577776,23.84417444,63.42927806,39.30483637,28.08524772
-0.7685530498,-0.6889161145,-0.5284876439,-0.9942380149,-0.745406675,-0.9849572066,-0.9483746283,-0.7948704688,-0.8518608398,3.557110391,3.229771227,2.710369876,3.081094523,2.35124756,4.586784467,4.711729004,4.975579629,4.087698979,64.60542506,39.75020624,24.23782622,65.86742702,33.95904165,21.70802332,63.67242025,38.66763808,28.08528248
-0.7354223704,-0.7283149695,-0.5455520256,-0.981551906,-0.7934014148,-0.9156507152,-0.9478879579,-0.7357830144,-0.9022426758,3.54044786,3.264577205,2.796578729,3.074133649,2.421970785,4.364910075,4.842616699,4.623976684,4.269930497,65.81671256,40.16465175,26.52387626,62.98406406,34.77582289,25.40834123,62.07667127,39.65519919,28.09278407
-0.7412810623,-0.7542079111,-0.5615933467,-0.9723354002,-0.7828630349,-0.9575561589,-1.041048841,-0.7885938134,-0.8739613037,3.465764014,3.348678347,2.690998929,3.005016713,2.38166454,4.404958621,4.631634399,4.958198458,4.257576701,65.80251602,39.75883815,21.13430862,66.14396071,34.20709824,23.81728058,64.16610764,39.00528923,28.0946119
-0.714545749,-0.7083512384,-0.543719878,-0.9622604359,-0.7757475357,-0.9493555076,-0.950978315,-0.7336938772,-0.8695114746,3.51332874,3.403401966,2.534370987,3.025634519,2.348430618,4.553982801,4.535121826,4.932858232,4.348431832,66.85310814,38.98750489,18.35964615,64.91726327,33.43482662,24.23871463,66.210769,38.25339805,28.09574027
-0.729447399,-0.7478029541,-0.523058068,-0.9307597783,-0.7442533131,-0.9699207516,-1.01791983,-0.7680629566,-0.8297285156,3.557620469,3.414817688,2.575847603,3.168710736,2.535967034,4.604002618,4.457478516,4.862514234,4.39607474,68.244121,38.51006053,19.89745744,76.57467209,31.40580313,20.12410424,67.21950156,37.76144059,28.0984078
-0.7451898385,-0.7210201904,-0.5292632977,-0.971584249,-0.7594330447,-0.9132911484,-0.9676954436,-0.7683587637,-0.8885214844,3.428400838,3.112101476,2.737326421,3.148130762,2.343216278,4.29538362,4.641724609,4.647151578,4.477807869,66.10503025,39.50681455,23.36427378,64.69089362,34.20756531,23.78372875,65.42989877,38.8365243,28.09841206
-0.715082423,-0.7110647552,-0.5507542548,-0.9656465778,-0.7587447481,-0.9826207729,-1.038140985,-0.771002539,-0.862927002,3.458750448,3.388872865,2.702491273,3.180740942,2.573905849,4.621329744,4.779339111,4.734115955,4.128878298,64.90115002,39.30844257,23.83774107,67.1644055,33.72977784,22.34375856,63.952009,39.38972234,28.10184202
-0.748821333,-0.6879822418,-0.5275113901,-0.9703680995,-0.7415931395,-0.9401948365,-1.027774906,-0.7821322786,-0.9130964355,3.317799035,3.198078628,2.785184055,3.105230595,2.564915609,4.543957043,4.776374756,4.71140924,4.202896821,66.81631952,39.62534528,21.35620809,67.35279727,33.97283136,23.63652452,64.94143689,39.10106066,28.10388275
-0.7485798297,-0.7537850253,-0.5285344506,-0.9362801434,-0.7800354379,-0.9362737917,-1.037739482,-0.7878542958,-0.8877249756,3.550776929,3.201152092,2.722773794,2.955987951,2.540372252,4.248905512,4.902530884,4.841153536,4.099948523,64.85886225,40.36257572,28.62249125,63.30987056,34.71510483,22.82864845,61.88575556,39.78546071,28.10873165
-0.7432846455,-0.7454682724,-0.5596675858,-0.9704277147,-0.772445572,-0.9690301308,-1.017299325,-0.7557592329,-0.88449646,3.529693726,3.114935449,2.748297865,2.974752045,2.41906394,4.329983384,4.859661743,4.945089427,4.18585171,66.389904,39.50151255,22.84056829,63.059481,33.80046138,21.17761087,64.03800564,38.77150612,28.11107356
-0.7466925259,-0.7263062622,-0.5505001613,-0.9365782192,-0.7968615007,-0.971308732,-0.962342069,-0.7279071521,-0.8420478516,3.387254587,3.385759486,2.580796147,3.161749863,2.495930497,4.633208088,4.64765332,4.946318398,4.147956312,68.403132,39.06279715,19.11656359,64.57400142,34.31178154,28.04792864,65.24398689,38.77822949,28.11712348
-0.7582846858,-0.6878236597,-0.5690088637,-0.9547012319,-0.778854172,-0.9540977742,-0.9500779747,-0.7712428822,-0.8622685547,3.363450971,3.265056187,2.651117568,3.008610643,2.488738304,4.562591876,4.686874023,4.806800852,4.170474623,66.32677202,39.55080945,23.31081323,65.54724002,34.14820728,19.49439718,63.10515002,39.28750821,28.12559721
-0.7583741315,-0.7373541522,-0.53411782,-0.9634527394,-0.7379842327,-0.9110935127,-0.9603710539,-0.7879374916,-0.8285178223,3.568587135,3.207179274,2.725671297,3.028509662,2.437493933,4.240786827,4.843642822,5.033282775,4.201020295,64.87899756,39.82635911,22.3279219,63.16275625,33.78149047,26.17853089,63.27009306,38.99058156,28.12841351
-0.7548320826,-0.7339358258,-0.5499786011,-0.9402266678,-0.774631379,-0.9153962521,-1.002468044,-0.7321408903,-0.8740144043,3.517749411,3.117609762,2.746637498,3.004751898,2.569710403,4.29462079,4.530105225,4.930517334,4.36135901,65.32276506,39.53757835,24.06067052,66.13178653,33.83359486,24.00004892,64.18613514,38.66835214,28.12913894
-0.7149929773,-0.7155226758,-0.5627501406,-0.9897072617,-0.7792262242,-0.9897226063,-1.006823745,-0.7637737547,-0.8652421875,3.582784291,3.149781342,2.564908715,3.154788989,2.456852918,4.585694711,4.454742188,4.985177313,4.079984373,64.40865025,39.56896517,24.47864382,64.73565607,34.0935767,24.11057662,64.22018906,38.72696699,28.13108007
-0.745923293,-0.7033823309,-0.5489889739,-0.9934034025,-0.7324778595,-0.9749406143,-1.035318297,-0.7377981998,-0.8888400879,3.518939592,3.165667557,2.716816006,3.100539572,2.357420858,4.274787225,4.895633057,4.558548572,4.186842099,64.47287025,40.55730089,27.42223339,62.12984159,34.73161318,27.2254624,63.30589225,39.80470314,28.13283175
-0.7608786105,-0.7200863177,-0.5712957048,-0.9290190153,-0.7492202106,-0.9470884729,-0.9509296479,-0.742605064,-0.830302002,3.415223836,3.42974594,2.735828835,3.142002167,2.420472411,4.342352119,4.604214111,4.674188955,4.075501561,62.78383314,41.55469457,31.73442574,62.04515977,35.33268601,26.3442581,62.81355025,40.47047053,28.13414497
-0.7237497093,-0.7287642856,-0.5323324792,-0.976055387,-0.7295107428,-0.9737492644,-0.9615268961,-0.7769833874,-0.8750657959,3.372249807,3.16506883,2.745953817,2.967185878,2.367519895,4.244982389,4.727861938,4.864094341,4.350568986,65.62012539,39.26382821,20.55350964,63.63053477,34.08357318,25.0233375,63.99600006,38.73570452,28.13472176
-0.7574438965,-0.7505340912,-0.536204061,-0.9397020543,-0.726599434,-0.9604130854,-1.011666115,-0.7461547484,-0.888755127,3.496836234,3.107870474,2.764999202,3.185583289,2.447323263,4.488815372,4.888792236,4.60677108,4.148894575,66.50198627,40.30590758,23.40766196,63.65446764,34.39517257,23.06667644,62.520649,39.30663261,28.13653587
-0.7462900203,-0.7244649472,-0.5747527131,-0.9759600027,-0.7967033785,-0.9214686667,-0.9847897417,-0.7381587146,-0.8686937256,3.605185195,3.150060748,2.647764278,3.198105295,2.563387268,4.597627543,4.654437134,4.796208286,4.300111289,66.89037589,39.27401364,24.56863827,67.67378962,33.42030388,23.31010712,65.35711914,38.33938137,28.13849349
-0.7052881212,-0.7466664487,-0.5544787299,-0.9667077278,-0.7269807876,-0.9617201003,-0.9714549725,-0.7531709214,-0.8466888428,3.434139209,3.147825502,2.799606457,3.194170888,2.535817197,4.418471599,4.539055298,4.6253227,4.176260578,64.24423256,40.40179702,25.4807731,64.818943,34.56402571,23.18596008,62.53448702,39.37543258,28.14114297
-0.7400646011,-0.7578024399,-0.5479525401,-0.9420985843,-0.7786216393,-0.9622752925,-1.009415264,-0.7246255429,-0.9080306396,3.392652907,3.380929758,2.619896159,3.089455137,2.468210588,4.323444846,4.820897095,4.738622185,4.38559747,66.65906025,39.43091905,21.32305352,64.87296106,33.96803467,21.1748167,65.03414414,38.92063013,28.14161715
-0.7228105297,-0.7384113666,-0.5428372376,-0.9614496696,-0.7638046586,-0.9008224572,-1.012834124,-0.790229996,-0.8768605957,3.39754115,3.239430684,2.676446302,3.121422193,2.549931874,4.389429593,4.438210205,4.574934861,4.210611428,66.12332514,41.02618298,32.06239292,63.40140625,35.05720044,28.02473644,62.40012539,39.77382211,28.14415376
-0.7350288094,-0.6878941406,-0.5700252375,-0.9981010781,-0.7976800156,-0.974177225,-0.9935863094,-0.7785641063,-0.87815625,3.427720734,3.423120031,2.642001828,2.992570369,2.385889953,4.282306544,4.83053125,4.68928775,4.363548291,64.883025,39.80391678,20.9733726,65.72547577,34.49145066,25.39473922,63.984001,39.13031559,28.14533729
-0.7672560874,-0.7129765512,-0.5443149917,-0.9852122776,-0.7890391022,-0.9115677394,-0.9646415867,-0.7651511062,-0.8940970459,3.579001217,3.359215936,2.687613083,3.034978735,2.467251629,4.37052232,4.713268188,4.669331591,4.363913171,65.93643002,40.36474522,27.44207261,65.71285651,34.08827367,23.20303635,64.49093789,39.20741348,28.14596839
-0.7411826721,-0.706923999,-0.5228440945,-0.9326674639,-0.7862208064,-0.9762129297,-0.9731461521,-0.7878820277,-0.8892011719,3.338627199,3.140201715,2.668567698,3.140867242,2.559941009,4.542976262,4.711044922,4.890605016,4.080818384,66.47142231,39.39018121,24.17716793,65.46630377,33.97052471,24.46732097,65.71340811,39.07231754,28.14601816
-0.7055743474,-0.6967659311,-0.5649634284,-1.022030609,-0.7641860122,-0.9946615034,-1.003769888,-0.7457757456,-0.843630249,3.402854457,3.212966965,2.698551971,3.212329689,2.506089468,4.524831819,4.606551392,4.964284794,4.207953016,67.01468906,39.28380207,21.78803862,64.90429939,33.66477818,24.12590749,65.86619694,38.57550667,28.1482123
-0.7520055992,-0.6961227924,-0.534706247,-0.9713696344,-0.7596376735,-0.903043226,-1.024514214,-0.7210111507,-0.9033684082,3.645098758,3.165348236,2.603520384,3.041523469,2.360057995,4.518456744,4.609686768,4.616134674,4.360733502,64.75622077,39.90805605,30.15758149,65.18543906,33.79983344,21.45803536,62.67295139,38.92197847,28.1562778
-0.7467909161,-0.7102982748,-0.5683870034,-0.94267089,-0.7403746684,-0.9413630534,-0.985081744,-0.7410428331,-0.859942749,3.468144375,3.356022727,2.581870502,2.999266427,2.490746125,4.441138531,4.460613892,4.814467294,4.234641385,64.15721168,40.23513623,26.55356303,63.56348746,34.80585959,29.036204,63.18063939,38.87617918,28.17251933
-0.7255117892,-0.7054438989,-0.5509281082,-1.004491825,-0.7391189921,-0.9291141258,-1.040988007,-0.7568962412,-0.8712744141,3.335566734,3.153293872,2.616217307,2.975319508,2.497848415,4.441410971,4.534551758,4.770282836,4.117931897,63.12699756,40.73637708,25.89463352,60.79562324,34.71690151,25.96964214,61.41269139,39.586641,28.17760359
-0.7487139982,-0.7560316058,-0.5371669415,-0.9730865514,-0.7419279865,-0.9694812244,-0.9912259579,-0.7673049511,-0.9065969238,3.39550084,3.392066074,2.645713236,3.227348531,2.52547842,4.379839737,4.592356689,4.802470189,4.2664902,66.65751857,39.88565354,23.58857509,65.966884,34.3117832,23.55531927,64.50700014,39.5011383,28.17955408
-0.7681058214,-0.7390456952,-0.5285545106,-1.013052564,-0.7588191585,-0.9059117189,-1.006312741,-0.7814297369,-0.8563850098,3.511458456,3.122878556,2.540231105,3.190728282,2.470098539,4.418635063,4.883775635,4.902192463,4.150979604,64.75823256,39.56640052,24.20256856,63.49716838,34.34048086,26.61000095,63.06543689,39.50768564,28.17979187
-0.7428553063,-0.7436357675,-0.5413728569,-1.017166011,-0.743127855,-0.9584814792,-0.961429562,-0.7630065052,-0.9053968506,3.599744368,3.134733345,2.61025952,3.115785398,2.544208088,4.604601984,4.530390259,4.728790411,4.280095013,65.08253939,39.63401748,24.35796437,65.74169102,33.96882338,22.57257156,63.45516452,38.98706654,28.18107868
-0.7195010396,-0.7260243384,-0.5691158504,-0.9423012759,-0.7310826636,-0.9924060352,-0.963510078,-0.726428117,-0.8716142578,3.399496447,3.200553365,2.646429473,2.94505484,2.374142706,4.247870243,4.769875977,4.581138242,4.396491746,64.41065664,39.86684192,24.35974579,65.15920202,34.38122593,25.73800841,63.83810252,39.07555192,28.18244027
-0.7205028312,-0.7408253394,-0.5750001199,-0.9592796772,-0.7657579329,-0.9674223867,-1.026387895,-0.7582273729,-0.8690654297,3.532116594,3.36212974,2.755297451,3.226516252,2.346812375,4.304537573,4.577420898,4.964109227,4.40399785,67.28287127,39.75072173,26.73203678,67.66212336,33.60349534,22.66238323,65.58165306,38.77616887,28.18736561
-0.7498410138,-0.7074173657,-0.5301726848,-1.013267178,-0.7983497097,-0.9842632164,-1.012566455,-0.7317526436,-0.8750126953,3.462065952,3.172453126,2.794364907,3.068534685,2.502643209,4.565207292,4.445165039,4.67477418,4.426516161,66.49587025,39.44654736,23.29631261,65.96733218,34.01815628,23.48296753,66.65906025,38.66622718,28.18818859
-0.7081414384,-0.71804237,-0.5720981052,-0.9796680665,-0.7479552329,-0.9616160018,-1.033760952,-0.7460807966,-0.8901994629,3.589670338,3.395578604,2.770989546,3.240967631,2.34591335,4.281761666,4.625648682,4.835710947,4.43370951,68.2276,39.18095076,17.93181916,67.68316018,33.95610832,26.08049039,66.62436564,38.45865315,28.19024835
-0.7082129949,-0.7358740521,-0.5353481673,-0.9748034684,-0.7944617637,-0.9441274479,-0.966503101,-0.7402386078,-0.854770752,3.426105489,3.358218059,2.777500788,3.035470536,2.366770708,4.635278625,4.793932861,4.659207205,4.248975958,66.48975452,40.01153142,24.24560295,62.44950625,34.88746837,25.41387071,62.742241,39.5475833,28.19098252
-0.7227479177,-0.754278392,-0.5401425096,-0.9350401478,-0.7915690575,-0.9635707409,-0.9990978518,-0.777722905,-0.855864624,3.343005365,3.136329949,2.577703307,3.197802648,2.433208586,4.378368566,4.861942017,4.777012919,4.321378583,64.947481,39.21658242,23.01578178,65.68499919,34.08227975,24.12155842,64.17411827,38.82489451,28.19168463
-0.7156727645,-0.7161922449,-0.542342424,-1.005588744,-0.7288131449,-0.9552544246,-0.9638507473,-0.7905073151,-0.8278168945,3.481958974,3.265854489,2.660103083,3.065659542,2.532251068,4.628195208,4.552565918,4.925484402,4.148164815,66.699889,39.60678165,23.2756978,65.50377861,34.1777617,23.41550385,64.15809752,38.97475272,28.19786023
-0.7196799309,-0.7562254285,-0.5556087771,-0.960567365,-0.7305989957,-0.9337869934,-0.9708588012,-0.7816331042,-0.907340332,3.506442694,3.35526434,2.762199368,3.116504184,2.353884697,4.262037076,4.775120605,4.861811965,4.224893875,65.07850577,40.16323162,24.1274719,63.35563014,34.70578371,25.61871998,63.74625202,39.21326548,28.19851773
-0.7642059898,-0.7068006573,-0.5320583257,-1.0158664,-0.7952430734,-0.9450990342,-0.9815412167,-0.7311795174,-0.9101228027,3.504487397,3.190734247,2.618235792,3.081926801,2.406447636,4.321210845,4.466713623,4.692213873,4.350933866,64.31639006,40.31343202,29.48634554,59.63402452,33.19040617,24.97395285,63.63452327,39.33258106,28.19927505
-0.730109297,-0.7055672406,-0.5617738868,-0.9910187955,-0.7577030018,-0.9602280213,-0.95813237,-0.7794330394,-0.8817883301,3.516559231,3.408670761,2.744684125,3.170450955,2.432459399,4.594303786,4.875110596,4.905469721,4.111364056,67.22975039,39.22825008,20.42407265,64.593369,34.14419915,25.02746876,63.35563014,39.37070477,28.20391628
-0.7417819581,-0.7290462094,-0.572345512,-1.017642932,-0.7625489823,-0.9452493987,-1.024210045,-0.7678133695,-0.8978353271,3.438899933,3.2608651,2.73449403,3.217777329,2.543009389,4.543139726,4.678608032,4.944621247,4.122049829,67.26460225,39.7232394,23.9531112,65.3932107,34.17728054,25.40905202,64.15731363,39.07103296,28.20941508
-0.7282130487,-0.7398562262,-0.5497646276,-0.9367928339,-0.7630233489,-0.9372338115,-1.043348359,-0.7844987348,-0.8831901855,3.350443995,3.269606509,2.760180883,3.076176514,2.465183874,4.446314874,4.499093506,4.72639099,4.136175899,65.28901528,40.65489577,29.35535791,63.46734465,34.86271371,25.7889582,64.03800564,39.70830484,28.21014741
-0.7160663255,-0.7361735962,-0.5562774441,-1.010977956,-0.7918015901,-0.9020947727,-1.036705308,-0.7489094514,-0.9001611328,3.361410661,3.134134618,2.683934231,3.104852287,2.377978542,4.603566715,4.660422852,4.933209367,4.203001072,66.161956,39.19188408,17.99539134,65.62822627,33.91998714,21.60654188,64.40865025,39.04412362,28.21177348
-0.7180967424,-0.7387021005,-0.5750736733,-1.022316762,-0.7795889752,-0.9542250058,-1.039102159,-0.7249953017,-0.83284021,3.344705623,3.309082555,2.539938099,2.965067352,2.33467555,4.483421078,4.494817993,4.660436177,4.30594937,64.10003906,40.10590944,27.32403434,61.08790202,35.02108665,27.27273688,63.48304814,39.51447659,28.21184001
-0.718311412,-0.7228438852,-0.5214198338,-0.986356889,-0.7655254003,-0.910457355,-1.0140873,-0.7305416835,-0.9093900146,3.517791918,3.365602354,2.649066526,3.171775034,2.403001378,4.567550268,4.84278772,4.74611306,4.098697506,65.37126756,40.63159325,25.75702274,63.57072227,34.78383947,26.23602164,61.18955064,40.15561688,28.21536733
-0.7255296783,-0.7371427094,-0.5446560118,-1.021541764,-0.7434161955,-0.9661500713,-0.9892792762,-0.7463026519,-0.8654758301,3.364216087,3.429107298,2.794690469,3.189820342,2.570549493,4.510610499,4.495673096,4.755652221,4.298182637,67.13458106,40.2152964,27.27857897,65.08883173,34.28312335,28.88084212,65.82673616,39.07076586,28.21761222
-0.7096262366,-0.7177075854,-0.5206508668,-0.9737780874,-0.7901645603,-0.923747268,-1.020937186,-0.7706512682,-0.8398388672,3.534837007,3.150100663,2.786551416,3.09819406,2.459969535,4.370794759,4.756194336,4.922909414,4.467382725,67.78434727,38.56303434,23.12300676,64.61489684,33.10430851,23.8741466,64.85644182,38.2670965,28.21865476
-0.7155475406,-0.7231522394,-0.5367657413,-0.9708450209,-0.7625024758,-0.9295536529,-0.9620744003,-0.7376872721,-0.8863337402,3.382068799,3.336344577,2.611984999,2.987501037,2.335484672,4.610650131,4.900877686,4.710941061,4.180795516,64.00400006,40.06973134,26.23161229,64.15788421,34.4734869,25.40488081,60.42924564,39.7521065,28.22354233
-0.7222559665,-0.7254957312,-0.5485476537,-1.025047136,-0.791615564,-0.9282350715,-0.9876002633,-0.7718714722,-0.9124379883,3.418029262,3.364205325,2.619472928,3.008761966,2.531292109,4.382346176,4.678437012,4.829975746,4.166513068,62.90274377,40.36883344,22.76713291,64.88101127,35.05379644,27.5919091,62.40407514,39.49973404,28.22765867
-0.6985170833,-0.692563504,-0.5351609405,-0.9897311078,-0.7686041326,-0.9049401326,-1.016386818,-0.7739236334,-0.8831052246,3.328340637,3.20925486,2.70939319,2.996580437,2.555565758,4.65162497,4.520528076,4.678168482,4.201645804,64.81055025,40.16099437,25.47692264,62.58205885,34.49852982,23.31636543,63.47906439,39.7577513,28.22784352
-0.7567372756,-0.7480055869,-0.5534623561,-0.9532585447,-0.7834583185,-0.9760625651,-0.9655175935,-0.7820860587,-0.8637659912,3.555537652,3.325687242,2.713918503,3.176920028,2.483314192,4.471215807,4.503939087,4.999398271,4.220880194,67.45747556,39.60437538,22.14045952,65.69710389,33.79563682,24.82937244,65.67076406,38.91405027,28.23578273
